2010-01-23H22M58S16,38.426307,21.924048,7.873535
2010-01-23H23M17S58,37.336783,21.756980,5.004883
2010-01-23H23M31S10,38.405602,21.941876,6.408691
2010-01-23H23M47S18,38.410411,21.933897,3.723145
2010-01-24H00M25S20,38.430859,21.948236,5.310059
2010-01-24H01M45S10,38.435305,21.984492,8.483887
2010-01-24H02M19S00,38.424301,21.976300,6.042480
2010-01-24H04M17S13,38.433288,21.941230,5.981445
2010-01-24H04M40S14,38.437282,21.936254,9.826660
2010-01-24H04M47S46,38.291722,22.121032,8.972168
2010-01-24H07M33S49,38.400857,21.941814,7.507324
2010-01-24H08M00S30,37.704152,21.823420,8.361816
2010-01-24H08M09S55,38.424661,21.932070,5.065918
2010-01-24H08M21S51,38.423733,21.949149,5.004883
2010-01-24H08M26S20,38.431050,22.019624,8.300781
2010-01-24H09M09S40,38.446493,21.970565,8.117676
2010-01-24H09M25S24,38.430644,21.974375,7.751465
2010-01-24H12M29S30,38.415330,21.911846,4.333496
2010-01-24H13M45S26,38.397785,22.025187,7.690430
2010-01-24H14M49S51,38.351893,21.827689,5.004883
2010-01-24H15M47S54,38.419868,21.938040,3.601074
2010-01-24H16M04S50,38.420917,22.002392,6.286621
2010-01-24H16M36S13,38.412923,22.012333,7.751465
2010-01-24H17M38S41,38.420848,22.010433,7.019043
2010-01-24H17M41S24,38.434371,21.904041,6.042480
2010-01-24H17M44S22,38.416834,22.017414,7.934570
2010-01-24H18M05S37,38.412975,22.006303,7.629395
2010-01-24H20M09S47,38.414400,22.024416,4.821777
2010-01-24H20M40S34,38.410577,22.009285,6.713867
2010-01-24H20M42S51,38.286919,22.126979,8.117676
2010-01-24H21M03S33,38.433416,21.925144,8.178711
2010-01-24H21M16S18,38.432242,21.972385,7.141113
2010-01-24H22M34S10,38.445333,21.918257,7.995605
2010-01-24H23M23S21,38.398028,21.997051,4.516602
2010-01-25H00M14S50,37.323000,21.301211,0.366211
2010-01-25H00M49S53,38.409620,22.028369,2.014160
2010-01-25H01M15S57,37.902840,21.909478,10.437012
2010-01-25H01M21S17,38.494879,21.850455,11.901855
2010-01-25H01M29S39,38.491774,21.842369,12.512207
2010-01-25H02M12S20,38.427209,22.006501,10.192871
2010-01-25H02M47S19,38.398532,22.030222,7.629395
2010-01-25H03M33S53,38.381188,22.023948,7.995605
2010-01-25H04M10S54,38.288673,22.108944,9.460449
2010-01-25H04M40S52,38.419319,22.004381,8.483887
2010-01-25H06M42S60,38.408684,21.951967,5.676270
2010-01-25H07M25S15,38.367766,21.819833,5.004883
2010-01-25H08M54S58,38.391736,21.992945,5.004883
2010-01-25H09M43S16,38.400271,22.012157,0.061035
2010-01-25H10M10S14,38.405033,22.010213,6.774902
2010-01-25H10M31S27,38.358442,21.795622,5.004883
2010-01-25H12M12S44,38.415339,22.007341,8.056641
2010-01-25H12M43S32,38.413809,22.001289,6.713867
2010-01-25H13M43S51,38.404594,21.867488,10.070801
2010-01-25H13M54S53,38.427244,22.002480,10.559082
2010-01-25H14M06S80,38.380747,21.771752,3.295898
2010-01-25H14M10S52,38.413010,22.002283,4.943848
2010-01-25H14M34S48,38.427226,22.004490,7.873535
2010-01-25H15M09S31,38.410646,22.001245,5.004883
2010-01-25H15M45S90,38.396382,21.907588,1.892090
2010-01-25H16M10S43,38.399699,21.887529,5.432129
2010-01-25H16M55S50,38.391459,22.025097,5.981445
2010-01-25H19M15S00,38.371797,21.808828,9.216309
2010-01-25H19M15S43,38.371685,21.824901,9.216309
2010-01-25H19M26S00,38.378220,21.794834,7.751465
2010-01-25H20M22S16,38.277040,21.658281,35.278320
2010-01-25H20M25S00,38.033282,22.856021,9.399414
2010-01-25H20M43S42,38.427052,22.024595,6.042480
2010-01-25H21M03S26,38.431902,22.012598,6.286621
2010-01-25H21M04S55,38.420848,22.010433,8.239746
2010-01-25H21M15S56,38.411480,21.996231,6.652832
2010-01-25H21M42S26,38.274363,22.116752,8.850098
2010-01-25H22M01S59,38.435777,22.021702,6.713867
2010-01-26H00M11S80,38.416156,22.004337,4.943848
2010-01-26H00M32S80,38.389200,22.012003,6.164551
2010-01-26H00M43S30,38.420883,22.006413,8.361816
2010-01-26H00M46S22,38.401225,21.993075,5.004883
2010-01-26H01M01S40,38.411166,22.032412,0.427246
2010-01-26H01M55S90,38.408651,21.955987,3.967285
2010-01-26H02M14S10,38.396632,21.974923,5.126953
2010-01-26H05M14S49,38.422378,22.016487,7.995605
2010-01-26H06M32S55,38.429486,22.017592,8.666992
2010-01-26H07M04S12,38.420848,22.010433,9.094238
2010-01-26H07M13S45,38.409097,21.899706,6.286621
2010-01-26H07M30S36,38.402033,21.892583,8.911133
2010-01-26H07M33S52,38.414505,22.012355,7.019043
2010-01-26H07M41S10,38.427140,22.014543,8.972168
2010-01-26H10M11S42,38.421703,21.905894,5.187988
2010-01-26H12M26S36,38.426049,21.956216,4.943848
2010-01-26H15M33S33,38.408635,21.957997,3.234863
2010-01-26H19M47S41,38.415786,22.046551,0.061035
2010-01-26H20M30S58,38.275771,22.134833,7.385254
2010-01-26H20M35S56,38.414329,22.032457,0.061035
2010-01-26H23M05S26,38.410949,21.965064,4.760742
2010-01-26H23M27S47,38.279754,22.131885,5.004883
2010-01-27H02M24S29,38.430694,21.968343,8.117676
2010-01-27H02M38S40,34.932371,25.595437,0.610352
2010-01-27H04M34S35,38.409708,22.018319,4.943848
2010-01-27H14M40S22,38.417806,21.996318,6.408691
2010-01-27H16M23S32,38.408196,22.010257,7.507324
2010-01-27H17M36S32,36.924813,22.830767,5.126953
2010-01-27H20M36S90,38.287091,22.108920,2.990723
2010-01-28H00M20S30,38.401341,21.879509,6.896973
2010-01-28H01M03S15,38.429309,21.944195,3.234863
2010-01-28H02M03S21,38.401266,21.889558,4.333496
2010-01-28H05M21S10,38.036985,21.949135,12.634277
2010-01-28H05M30S22,38.047927,21.965279,12.390137
2010-01-28H06M30S33,38.054575,21.925356,11.047363
2010-01-28H08M53S00,38.433157,21.957316,9.643555
2010-01-28H12M43S46,38.427840,21.930100,9.216309
2010-01-28H12M52S27,38.421530,21.928008,7.873535
2010-01-28H13M05S20,38.392451,21.904524,6.469727
2010-01-28H15M32S10,38.424063,22.004446,8.605957
